11.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
12.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
13.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
16.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
36.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
56.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
78.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
99.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
119.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
140.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
160.0,4792,212484.694,-10477.648,0,2,0.0,0.0,28,unknown,1,0.0
160.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
180.0,4792,212484.694,-10477.648,0,2,0.0,0.0,28,unknown,1,0.0
180.0,2024,215053.861,11613.548,2000,2,241.056,250.0,18,unknown,1,0
180.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
201.0,4792,212484.694,-10477.648,0,2,0.0,0.0,28,unknown,1,0.0
201.0,2024,210678.398,9193.769,2000,2,241.056,250.0,18,unknown,1,0
201.0,3779,212484.694,59365.37,0,2,0.0,0.0,28,unknown,1,0.0
201.0,4238,212866.13,10403.659,2000,2,241.056,250.0,18,unknown,1,0
201.0,2018,215053.861,11613.548,2000,2,241.056,250.0,18,unknown,1,0
201.0,3543,217241.592,12823.437,2000,2,241.056,250.0,18,unknown,1,0
201.0,3628,219429.324,14033.326,2000,2,241.056,250.0,18,unknown,1,0
201.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
221.0,4792,212484.694,-10477.648,0,2,0.0,0.0,28,unknown,1,0.0
221.0,2024,206302.936,6773.991,2000,2,241.056,250.0,18,unknown,1,0
221.0,3779,212484.694,59365.37,0,2,0.0,0.0,28,unknown,1,0.0
221.0,4238,208490.667,7983.88,2000,2,241.056,250.0,18,unknown,1,0
221.0,2018,210678.398,9193.769,2000,2,241.056,250.0,18,unknown,1,0
221.0,3543,212866.13,10403.659,2000,2,241.056,250.0,18,unknown,1,0
221.0,3628,215053.861,11613.548,2000,2,241.056,250.0,18,unknown,1,0
221.0,1785,217241.592,12823.437,2000,2,241.056,250.0,18,unknown,1,0
221.0,3908,220741.962,14759.26,2000,2,241.056,250.0,18,unknown,1,0
221.0,3724,225336.198,17300.027,2000,2,241.056,250.0,18,unknown,1,0
221.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
242.0,4792,212484.694,-10477.648,0,2,0.0,0.0,28,unknown,1,0.0
242.0,2024,201927.473,4354.213,2000,2,241.056,250.0,18,unknown,1,0
242.0,3779,212484.694,59365.37,0,2,0.0,0.0,28,unknown,1,0.0
242.0,4238,204115.205,5564.102,2000,2,241.056,250.0,18,unknown,1,0
242.0,2018,206302.936,6773.991,2000,2,241.056,250.0,18,unknown,1,0
242.0,3543,208490.667,7983.88,2000,2,241.056,250.0,18,unknown,1,0
242.0,3628,210678.398,9193.769,2000,2,241.056,250.0,18,unknown,1,0
242.0,1785,212866.13,10403.659,2000,2,241.056,250.0,18,unknown,1,0
242.0,3908,216366.5,12339.481,2000,2,241.056,250.0,18,unknown,1,0
242.0,3724,220960.735,14880.249,2000,2,241.056,250.0,18,unknown,1,0
242.0,3026,225594.126,17403.249,2000,2,241.098,250.0,18,unknown,1,0
242.0,1398,229971.384,19819.779,2000,2,241.098,250.0,18,unknown,1,0
242.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
262.0,4792,212484.694,-10477.648,0,2,0.0,0.0,28,unknown,1,0.0
262.0,2024,197552.011,1934.434,2000,2,241.056,250.0,18,unknown,1,0
