3.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
4.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
5.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
9.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
30.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
50.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
70.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
91.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
111.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
132.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
153.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
174.0,2505,212484.694,-10477.648,0,2,0.0,0.0,28,unknown,1,0.0
174.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
194.0,2505,212484.694,-10477.648,0,2,0.0,0.0,28,unknown,1,0.0
194.0,4333,211115.945,9435.747,2000,2,241.056,250.0,18,unknown,1,0
194.0,658,213303.676,10645.637,2000,2,241.056,250.0,18,unknown,1,0
194.0,109,215491.407,11855.526,2000,2,241.056,250.0,18,unknown,1,0
194.0,390,212484.694,59365.37,0,2,0.0,0.0,28,unknown,1,0.0
194.0,1383,217679.139,13065.415,2000,2,241.056,250.0,18,unknown,1,0
194.0,3331,219866.87,14275.304,2000,2,241.056,250.0,18,unknown,1,0
194.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
215.0,2505,212484.694,-10477.648,0,2,0.0,0.0,28,unknown,1,0.0
215.0,4333,205646.617,6411.024,2000,2,241.056,250.0,18,unknown,1,0
215.0,658,207834.348,7620.914,2000,2,241.056,250.0,18,unknown,1,0
215.0,109,210022.079,8830.803,2000,2,241.056,250.0,18,unknown,1,0
215.0,390,212484.694,59365.37,0,2,0.0,0.0,28,unknown,1,0.0
215.0,1383,212209.81,10040.692,2000,2,241.056,250.0,18,unknown,1,0
215.0,3331,214397.542,11250.581,2000,2,241.056,250.0,18,unknown,1,0
215.0,3865,216585.273,12460.47,2000,2,241.056,250.0,18,unknown,1,0
215.0,1916,220341.417,14503.414,2000,2,241.098,250.0,18,unknown,1,0
215.0,815,224718.675,16919.943,2000,2,241.098,250.0,18,unknown,1,0
215.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
236.0,2505,212484.694,-10477.648,0,2,0.0,0.0,28,unknown,1,0.0
236.0,4333,201271.154,3991.246,2000,2,241.056,250.0,18,unknown,1,0
236.0,658,203458.885,5201.135,2000,2,241.056,250.0,18,unknown,1,0
236.0,109,205646.617,6411.024,2000,2,241.056,250.0,18,unknown,1,0
236.0,390,212484.694,59365.37,0,2,0.0,0.0,28,unknown,1,0.0
236.0,1383,207834.348,7620.914,2000,2,241.056,250.0,18,unknown,1,0
236.0,3331,210022.079,8830.803,2000,2,241.056,250.0,18,unknown,1,0
236.0,3865,212209.81,10040.692,2000,2,241.056,250.0,18,unknown,1,0
236.0,1916,215964.159,12086.885,2000,2,241.098,250.0,18,unknown,1,0
236.0,815,220341.417,14503.414,2000,2,241.098,250.0,18,unknown,1,0
236.0,2833,224679.879,16937.06,2000,2,241.056,250.0,18,unknown,1,0
236.0,1224,229274.114,19477.828,2000,2,241.056,250.0,18,unknown,1,0
236.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
256.0,2505,212484.694,-10477.648,0,2,0.0,0.0,28,unknown,1,0.0
256.0,4333,196895.692,1571.467,2000,2,241.056,250.0,18,unknown,1,0
256.0,658,199083.423,2781.357,2000,2,241.056,250.0,18,unknown,1,0
256.0,109,201271.154,3991.246,2000,2,241.056,250.0,18,unknown,1,0
256.0,390,212484.694,59365.37,0,2,0.0,0.0,28,unknown,1,0.0
256.0,1383,203458.885,5201.135,2000,2,241.056,250.0,18,unknown,1,0
256.0,3331,205646.617,6411.024,2000,2,241.056,250.0,18,unknown,1,0
256.0,3865,207834.348,7620.914,2000,2,241.056,250.0,18,unknown,1,0
256.0,1916,211586.901,9670.356,2000,2,241.098,250.0,18,unknown,1,0
256.0,815,215964.159,12086.885,2000,2,241.098,250.0,18,unknown,1,0
256.0,2833,220304.416,14517.282,2000,2,241.056,250.0,18,unknown,1,0
256.0,1224,224898.652,17058.049,2000,2,241.056,250.0,18,unknown,1,0
256.0,1081,229492.887,19598.817,2000,2,241.056,250.0,18,unknown,1,0
256.0,2306,234998.366,24261.366,10000,2,153.048,248.889,18,unknown,1,0
256.0,4494,233868.35,22018.595,2000,2,241.056,250.0,18,unknown,1,0
256.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
276.0,2505,212484.694,-10477.648,0,2,0.0,0.0,28,unknown,1,0.0
276.0,4333,192520.229,-848.311,2000,2,241.056,250.0,18,unknown,1,0
276.0,658,194707.96,361.578,2000,2,241.056,250.0,18,unknown,1,0
276.0,109,196895.692,1571.467,2000,2,241.056,250.0,18,unknown,1,0
276.0,390,212484.694,59365.37,0,2,0.0,0.0,28,unknown,1,0.0
276.0,1383,199083.423,2781.357,2000,2,241.056,250.0,18,unknown,1,0
276.0,3331,201271.154,3991.246,2000,2,241.056,250.0,18,unknown,1,0
276.0,3865,203458.885,5201.135,2000,2,241.056,250.0,18,unknown,1,0
276.0,1916,207209.644,7253.827,2000,2,241.098,250.0,18,unknown,1,0
276.0,815,211586.901,9670.356,2000,2,241.098,250.0,18,unknown,1,0
276.0,2833,215928.954,12097.504,2000,2,241.056,250.0,18,unknown,1,0
276.0,1224,220523.189,14638.271,2000,2,241.056,250.0,18,unknown,1,0
