11.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
12.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
13.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
15.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
35.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
55.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
75.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
96.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
117.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
137.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
157.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
178.0,4268,212484.694,-10477.648,0,2,0.0,0.0,28,unknown,1,0.0
178.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
198.0,4268,212484.694,-10477.648,0,2,0.0,0.0,28,unknown,1,0.0
198.0,3683,211772.264,9798.714,2000,2,241.056,250.0,18,unknown,1,0
198.0,4953,212484.694,59365.37,0,2,0.0,0.0,28,unknown,1,0.0
198.0,115,213959.995,11008.603,2000,2,241.056,250.0,18,unknown,1,0
198.0,831,216147.727,12218.492,2000,2,241.056,250.0,18,unknown,1,0
198.0,4485,218335.458,13428.382,2000,2,241.056,250.0,18,unknown,1,0
198.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
219.0,4268,212484.694,-10477.648,0,2,0.0,0.0,28,unknown,1,0.0
219.0,3683,207396.802,7378.936,2000,2,241.056,250.0,18,unknown,1,0
219.0,4953,212484.694,59365.37,0,2,0.0,0.0,28,unknown,1,0.0
219.0,115,209584.533,8588.825,2000,2,241.056,250.0,18,unknown,1,0
219.0,831,211772.264,9798.714,2000,2,241.056,250.0,18,unknown,1,0
219.0,4485,213959.995,11008.603,2000,2,241.056,250.0,18,unknown,1,0
219.0,4098,216147.727,12218.492,2000,2,241.056,250.0,18,unknown,1,0
219.0,4860,218335.458,13428.382,2000,2,241.056,250.0,18,unknown,1,0
219.0,1216,221435.731,15107.547,2000,2,241.098,250.0,18,unknown,1,0
219.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
239.0,4268,212484.694,-10477.648,0,2,0.0,0.0,28,unknown,1,0.0
239.0,3683,203021.339,4959.157,2000,2,241.056,250.0,18,unknown,1,0
239.0,4953,212484.694,59365.37,0,2,0.0,0.0,28,unknown,1,0.0
239.0,115,205209.07,6169.046,2000,2,241.056,250.0,18,unknown,1,0
239.0,831,207396.802,7378.936,2000,2,241.056,250.0,18,unknown,1,0
239.0,4485,209584.533,8588.825,2000,2,241.056,250.0,18,unknown,1,0
239.0,4098,211772.264,9798.714,2000,2,241.056,250.0,18,unknown,1,0
239.0,4860,213959.995,11008.603,2000,2,241.056,250.0,18,unknown,1,0
239.0,1216,217058.474,12691.017,2000,2,241.098,250.0,18,unknown,1,0
239.0,4463,221398.282,15122.227,2000,2,241.056,250.0,18,unknown,1,0
239.0,1709,225992.517,17662.994,2000,2,241.056,250.0,18,unknown,1,0
239.0,30001,249494.46,26676.405,190,1,-65.73502,0.0,42,airport,1,0
259.0,4268,212484.694,-10477.648,0,2,0.0,0.0,28,unknown,1,0.0
259.0,3683,198645.877,2539.379,2000,2,241.056,250.0,18,unknown,1,0
259.0,4953,212484.694,59365.37,0,2,0.0,0.0,28,unknown,1,0.0
259.0,115,200833.608,3749.268,2000,2,241.056,250.0,18,unknown,1,0
259.0,831,203021.339,4959.157,2000,2,241.056,250.0,18,unknown,1,0
259.0,4485,205209.07,6169.046,2000,2,241.056,250.0,18,unknown,1,0
259.0,4098,207396.802,7378.936,2000,2,241.056,250.0,18,unknown,1,0
259.0,4860,209584.533,8588.825,2000,2,241.056,250.0,18,unknown,1,0
